"order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds"
"1572172,53,Jilin,2289,126.57085,43.81301,1481,1,05-29 13:43:00,05-29 13:43:00,126.56694,43.81205,05-29 14:27:00,05-29 14:27:00,126.57083,43.81317,0529"
"2835553,53,Jilin,75,126.57743,43.82245,1713,1,07-26 08:54:00,07-26 08:54:00,126.56677,43.81205,07-26 10:09:00,07-26 10:09:00,126.5781,43.82228,0726"
"2192879,53,Jilin,75,126.57753,43.82256,1713,1,09-26 08:21:00,09-26 08:21:00,126.56672,43.81219,09-26 09:46:00,09-26 09:46:00,126.57837,43.82325,0926"
"176214,53,Jilin,1087,126.57375,43.83115,1838,1,06-18 10:04:00,06-18 10:04:00,126.56544,43.81232,06-18 14:46:00,06-18 14:46:00,126.57222,43.83827,0618"
"3866203,53,Jilin,1103,126.57364,43.83121,1838,1,07-31 09:29:00,07-31 09:29:00,126.56696,43.81226,07-31 10:40:00,07-31 10:40:00,126.57375,43.83185,0731"
"2472402,53,Jilin,1103,126.57192,43.83159,1838,1,08-02 10:12:00,08-02 10:12:00,126.5669,43.81202,08-02 11:51:00,08-02 11:51:00,126.57203,43.83114,0802"
"1008799,53,Jilin,1103,126.57268,43.83139,1838,1,08-17 09:58:00,08-17 09:58:00,126.56688,43.81214,08-17 10:57:00,08-17 10:57:00,126.57291,43.83174,0817"
"2335732,53,Jilin,1103,126.57498,43.83068,1838,1,07-31 09:27:00,07-31 09:27:00,126.56688,43.81202,07-31 10:23:00,07-31 10:23:00,126.57534,43.8304,0731"
"3210323,53,Jilin,1103,126.57206,43.83151,1838,1,07-07 09:23:00,07-07 09:23:00,126.56701,43.81235,07-07 11:03:00,07-07 11:03:00,126.57184,43.83216,0707"
"338836,53,Jilin,75,126.55389,43.82569,2512,1,05-16 08:17:00,05-16 08:17:00,126.56698,43.81218,05-16 13:06:00,05-16 13:06:00,126.55438,43.82557,0516"
"2714778,53,Jilin,75,126.55249,43.82385,2512,1,08-17 08:25:00,08-17 08:25:00,126.56699,43.81215,08-17 13:25:00,08-17 13:25:00,126.55209,43.82353,0817"
"3606701,53,Jilin,75,126.55425,43.82457,2512,1,05-16 08:17:00,05-16 08:17:00,126.56693,43.81215,05-16 13:11:00,05-16 13:11:00,126.55427,43.82544,0516"
"3458728,53,Jilin,75,126.55173,43.82604,2512,1,08-03 08:45:00,08-03 08:45:00,126.56678,43.8121,08-03 14:29:00,08-03 14:29:00,126.55161,43.82604,0803"
"556417,53,Jilin,75,126.55374,43.82509,2512,1,08-31 09:03:00,08-31 09:03:00,126.56688,43.81209,08-31 14:34:00,08-31 14:34:00,126.55368,43.82517,0831"
"933831,53,Jilin,75,126.55323,43.82491,2512,1,07-15 08:55:00,07-15 08:55:00,126.56698,43.81219,07-15 13:18:00,07-15 13:18:00,126.55308,43.82518,0715"
"3546398,53,Jilin,75,126.55456,43.82473,2512,1,07-27 08:42:00,07-27 08:42:00,126.56683,43.81212,07-27 13:28:00,07-27 13:28:00,126.55519,43.82474,0727"
"1737604,53,Jilin,75,126.55324,43.82555,2512,1,08-30 08:35:00,08-30 08:35:00,126.5668,43.81204,08-30 13:32:00,08-30 13:32:00,126.5536,43.8255,0830"
"2983203,53,Jilin,4474,126.54675,43.81408,2829,1,09-24 08:59:00,09-24 08:59:00,126.56689,43.81203,09-24 11:51:00,09-24 11:51:00,126.54781,43.81471,0924"
"294306,53,Jilin,75,126.56591,43.83012,3364,7,06-04 09:50:00,06-04 09:50:00,126.56694,43.81213,06-04 10:44:00,06-04 10:44:00,126.56467,43.82975,0604"
"3232065,53,Jilin,75,126.56587,43.83061,3364,7,08-19 09:24:00,08-19 09:24:00,126.56682,43.81219,08-19 14:07:00,08-19 14:07:00,126.56586,43.83094,0819"
"4063421,53,Jilin,75,126.56495,43.82964,3364,7,09-06 08:56:00,09-06 08:56:00,126.56698,43.81201,09-06 14:53:00,09-06 14:53:00,126.56524,43.82996,0906"
"1993046,53,Jilin,75,126.56595,43.83068,3364,7,07-18 08:35:00,07-18 08:35:00,126.56688,43.81219,07-18 11:51:00,07-18 11:51:00,126.56476,43.83069,0718"
"3379235,53,Jilin,487,126.52419,43.80448,3471,1,08-10 14:18:00,08-10 14:18:00,126.56692,43.81219,08-10 18:01:00,08-10 18:01:00,126.52438,43.80467,0810"
"2779926,53,Jilin,1177,126.59547,43.78576,4003,14,06-07 09:11:00,06-07 09:11:00,126.56545,43.81223,06-07 20:41:00,06-07 20:41:00,126.56403,43.81487,0607"
"1139270,53,Jilin,75,126.56354,43.81389,4891,14,09-19 08:50:00,09-19 08:50:00,126.56696,43.81208,09-19 09:13:00,09-19 09:13:00,126.56354,43.81417,0919"
"907533,53,Jilin,75,126.56373,43.81396,4891,14,08-22 16:11:00,08-22 16:11:00,126.56242,43.82008,08-22 16:25:00,08-22 16:25:00,126.56399,43.81405,0822"
"1666171,53,Jilin,1103,126.60344,43.82941,5933,1,08-03 09:36:00,08-03 09:36:00,126.56692,43.81212,08-03 14:14:00,08-03 14:14:00,126.60374,43.82976,0803"
"3087801,53,Jilin,1103,126.60493,43.82793,5933,1,09-24 08:48:00,09-24 08:48:00,126.5669,43.81205,09-24 12:29:00,09-24 12:29:00,126.60341,43.82764,0924"
"2040353,53,Jilin,1103,126.60505,43.82792,5933,1,09-16 09:30:00,09-16 09:30:00,126.56693,43.81209,09-16 13:21:00,09-16 13:21:00,126.5999,43.83098,0916"
"490822,53,Jilin,1103,126.59978,43.82974,5933,1,09-29 09:29:00,09-29 09:29:00,126.56707,43.81215,09-29 13:15:00,09-29 13:15:00,126.59915,43.83,0929"
"3584557,53,Jilin,1103,126.60515,43.82799,5933,1,09-02 08:49:00,09-02 08:49:00,126.56681,43.81208,09-02 12:22:00,09-02 12:22:00,126.60484,43.82812,0902"
"1225703,53,Jilin,1103,126.6017,43.82856,5933,1,09-01 09:12:00,09-01 09:12:00,126.56709,43.81215,09-01 13:02:00,09-01 13:02:00,126.60148,43.82843,0901"
"4485816,53,Jilin,1103,126.60486,43.828,5933,1,08-13 09:31:00,08-13 09:31:00,126.56689,43.81201,08-13 14:00:00,08-13 14:00:00,126.60473,43.82985,0813"
"691994,53,Jilin,1103,126.60339,43.82818,5933,1,09-06 10:01:00,09-06 10:01:00,126.56683,43.81202,09-06 14:27:00,09-06 14:27:00,126.60376,43.82902,0906"
"1119955,53,Jilin,3559,126.60219,43.8281,5933,1,05-30 08:24:00,05-30 08:24:00,126.56704,43.81215,05-30 10:11:00,05-30 10:11:00,126.60171,43.82846,0530"
"2629989,53,Jilin,1756,126.58471,43.82339,6704,1,05-31 09:54:00,05-31 09:54:00,126.56697,43.81194,05-31 13:29:00,05-31 13:29:00,126.58467,43.82376,0531"
"94392,53,Jilin,75,126.5685,43.82331,7189,1,08-13 09:01:00,08-13 09:01:00,126.56699,43.81204,08-13 13:38:00,08-13 13:38:00,126.56869,43.82334,0813"
"2538118,53,Jilin,75,126.5672,43.82313,7189,1,07-06 08:55:00,07-06 08:55:00,126.56687,43.81203,07-06 09:37:00,07-06 09:37:00,126.56684,43.81215,0706"
"3674551,53,Jilin,75,126.56809,43.82386,7189,1,07-25 08:33:00,07-25 08:33:00,126.55598,43.81406,07-25 11:20:00,07-25 11:20:00,126.56754,43.82411,0725"
"1103296,53,Jilin,4474,126.55848,43.8148,7448,1,08-01 08:14:00,08-01 08:14:00,126.56696,43.8121,08-01 13:11:00,08-01 13:11:00,126.55815,43.81558,0801"
"4094778,53,Jilin,4474,126.55157,43.81618,8090,14,07-24 08:13:00,07-24 08:13:00,126.56711,43.81214,07-24 10:34:00,07-24 10:34:00,126.5509,43.81641,0724"
"689007,53,Jilin,4474,126.55166,43.81642,8090,14,08-16 08:55:00,08-16 08:55:00,126.56706,43.8121,08-16 12:04:00,08-16 12:04:00,126.55087,43.81651,0816"
"1155293,53,Jilin,4474,126.55348,43.80936,8358,14,07-09 07:52:00,07-09 07:52:00,126.56701,43.81207,07-09 11:25:00,07-09 11:25:00,126.55411,43.80689,0709"
"903629,53,Jilin,4474,126.55519,43.80215,9147,14,06-28 11:10:00,06-28 11:10:00,126.56522,43.81224,06-28 14:10:00,06-28 14:10:00,126.55507,43.80252,0628"
"1496961,53,Jilin,1103,126.57229,43.83086,9603,14,07-14 09:51:00,07-14 09:51:00,126.567,43.8121,07-14 12:28:00,07-14 12:28:00,126.57194,43.83103,0714"
"732401,53,Jilin,1103,126.56608,43.83217,9603,14,06-15 10:20:00,06-15 10:20:00,126.56697,43.81215,06-15 12:53:00,06-15 12:53:00,126.56607,43.83178,0615"
"2595548,53,Jilin,1103,126.57223,43.83086,9603,14,08-17 09:58:00,08-17 09:58:00,126.56696,43.81217,08-17 11:03:00,08-17 11:03:00,126.57267,43.83137,0817"
"4101304,53,Jilin,1103,126.57085,43.83096,9603,14,08-22 10:10:00,08-22 10:10:00,126.56693,43.81215,08-22 12:27:00,08-22 12:27:00,126.57176,43.83105,0822"
"2563316,53,Jilin,1103,126.56868,43.83137,9603,14,08-26 09:54:00,08-26 09:54:00,126.56697,43.81207,08-26 12:43:00,08-26 12:43:00,126.56964,43.83101,0826"
"3642332,53,Jilin,1103,126.56783,43.83137,9603,14,09-06 10:10:00,09-06 10:10:00,126.56697,43.81217,09-06 11:59:00,09-06 11:59:00,126.57087,43.83228,0906"
"1887402,53,Jilin,1103,126.56796,43.8313,9603,14,08-27 09:17:00,08-27 09:17:00,126.56683,43.81218,08-27 11:32:00,08-27 11:32:00,126.57508,43.83105,0827"
"2150432,53,Jilin,1103,126.57192,43.83107,9603,14,10-02 10:09:00,10-02 10:09:00,126.56683,43.81201,10-02 11:56:00,10-02 11:56:00,126.56803,43.83169,1002"
"2927992,53,Jilin,1103,126.57036,43.83093,9603,14,06-30 10:06:00,06-30 10:06:00,126.56545,43.81223,06-30 14:48:00,06-30 14:48:00,126.57026,43.83086,0630"
"707289,53,Jilin,1103,126.57007,43.83116,9603,14,08-22 10:10:00,08-22 10:10:00,126.5669,43.81217,08-22 12:20:00,08-22 12:20:00,126.56978,43.83133,0822"
"1566931,53,Jilin,2618,126.56711,43.83255,9603,14,06-03 07:49:00,06-03 07:49:00,126.56689,43.8122,06-03 10:55:00,06-03 10:55:00,126.56753,43.83239,0603"
"502526,53,Jilin,75,126.56736,43.81288,10156,14,07-19 08:40:00,07-19 08:40:00,126.56695,43.81219,07-19 08:53:00,07-19 08:53:00,126.56707,43.81314,0719"
"3875289,53,Jilin,75,126.56674,43.81264,10156,14,05-31 18:58:00,05-31 18:58:00,126.56694,43.81219,05-31 20:53:00,05-31 20:53:00,126.56994,43.81475,0531"
"1319152,53,Jilin,75,126.56741,43.81356,10156,14,06-11 15:58:00,06-11 15:58:00,126.56691,43.81201,06-11 16:18:00,06-11 16:18:00,126.56743,43.81386,0611"
"1374013,53,Jilin,75,126.56711,43.81245,10156,14,08-29 09:28:00,08-29 09:28:00,126.56693,43.81214,08-29 18:03:00,08-29 18:03:00,126.59405,43.84154,0829"
"3485849,53,Jilin,75,126.56604,43.81284,10156,14,08-28 09:16:00,08-28 09:16:00,126.56682,43.81203,08-28 09:30:00,08-28 09:30:00,126.56597,43.81296,0828"
"3610951,53,Jilin,75,126.55551,43.82479,10400,1,07-20 08:22:00,07-20 08:22:00,126.56683,43.81213,07-20 13:10:00,07-20 13:10:00,126.55545,43.82528,0720"
"1452656,53,Jilin,75,126.5686,43.81771,10782,1,07-02 09:38:00,07-02 09:38:00,126.56759,43.81924,07-02 09:40:00,07-02 09:40:00,126.56819,43.81934,0702"
"3663817,53,Jilin,75,126.56906,43.81669,10782,1,08-30 08:48:00,08-30 08:48:00,126.56687,43.81207,08-30 09:05:00,08-30 09:05:00,126.57178,43.81609,0830"
"604150,53,Jilin,4474,126.55857,43.8087,11885,1,08-15 08:37:00,08-15 08:37:00,126.56703,43.81206,08-15 09:10:00,08-15 09:10:00,126.55807,43.80864,0815"
"3573950,53,Jilin,2060,126.55922,43.81342,12690,14,06-01 08:39:00,06-01 08:39:00,126.56699,43.81212,06-01 12:48:00,06-01 12:48:00,126.55927,43.81326,0601"
"3903886,53,Jilin,75,126.54822,43.82894,12990,1,08-15 08:39:00,08-15 08:39:00,126.56688,43.81219,08-15 16:17:00,08-15 16:17:00,126.548,43.82902,0815"
"2404827,53,Jilin,1103,126.56482,43.80863,13164,1,08-12 15:31:00,08-12 15:31:00,126.56693,43.81215,08-12 15:43:00,08-12 15:43:00,126.56701,43.80918,0812"
"3770515,53,Jilin,75,126.55534,43.82087,13334,10,08-21 09:18:00,08-21 09:18:00,126.56707,43.81238,08-21 13:21:00,08-21 13:21:00,126.55545,43.82056,0821"
"4467211,53,Jilin,75,126.56215,43.82158,13334,10,09-03 08:03:00,09-03 08:03:00,126.56687,43.81213,09-03 08:54:00,09-03 08:54:00,126.56642,43.82367,0903"
"475763,53,Jilin,75,126.56123,43.8252,13334,10,08-25 08:51:00,08-25 08:51:00,126.56675,43.81209,08-25 13:08:00,08-25 13:08:00,126.56163,43.82489,0825"
"3828720,53,Jilin,75,126.55726,43.82466,13334,10,08-05 08:19:00,08-05 08:19:00,126.56687,43.81212,08-05 13:06:00,08-05 13:06:00,126.55776,43.82472,0805"
"1281010,53,Jilin,75,126.56521,43.81921,14022,14,09-17 08:10:00,09-17 08:10:00,126.56685,43.81208,09-17 09:03:00,09-17 09:03:00,126.56461,43.81911,0917"
"2806126,53,Jilin,75,126.56505,43.81906,14022,14,07-21 08:50:00,07-21 08:50:00,126.5669,43.81205,07-21 09:49:00,07-21 09:49:00,126.56526,43.81911,0721"
"2682725,53,Jilin,75,126.56282,43.8194,14022,14,05-31 14:57:00,05-31 14:57:00,126.56683,43.81217,05-31 15:16:00,05-31 15:16:00,126.56372,43.81925,0531"
"1652472,53,Jilin,75,126.553,43.82816,14303,1,07-06 08:41:00,07-06 08:41:00,126.56683,43.81224,07-06 14:09:00,07-06 14:09:00,126.55394,43.8263,0706"
"754558,53,Jilin,1103,126.5983,43.8342,14360,1,09-13 10:03:00,09-13 10:03:00,126.56685,43.81211,09-13 12:46:00,09-13 12:46:00,126.59842,43.83488,0913"
"1012811,53,Jilin,75,126.54568,43.82609,14373,1,06-11 08:35:00,06-11 08:35:00,126.5668,43.81198,06-11 14:58:00,06-11 14:58:00,126.54525,43.82619,0611"
"527155,53,Jilin,75,126.54565,43.82607,14373,1,08-08 09:54:00,08-08 09:54:00,126.56684,43.81208,08-08 17:57:00,08-08 17:57:00,126.54549,43.82624,0808"
"4472997,53,Jilin,4474,126.54639,43.81795,15543,14,07-21 08:35:00,07-21 08:35:00,126.56691,43.81205,07-21 12:23:00,07-21 12:23:00,126.5472,43.81859,0721"
"674056,53,Jilin,4474,126.54555,43.81178,16510,1,08-18 08:33:00,08-18 08:33:00,126.56692,43.81216,08-18 11:07:00,08-18 11:07:00,126.54583,43.81177,0818"
"1345896,53,Jilin,4474,126.54582,43.81098,16510,1,08-20 08:41:00,08-20 08:41:00,126.5669,43.81219,08-20 10:40:00,08-20 10:40:00,126.54543,43.81102,0820"
"210506,53,Jilin,4474,126.54602,43.81018,16510,1,07-05 08:45:00,07-05 08:45:00,126.56704,43.8121,07-05 10:50:00,07-05 10:50:00,126.54703,43.80842,0705"
"4327288,53,Jilin,75,126.56909,43.82844,16576,1,09-24 08:48:00,09-24 08:48:00,126.56677,43.81211,09-24 12:32:00,09-24 12:32:00,126.56939,43.82783,0924"
"1111980,53,Jilin,4474,126.55848,43.79959,17123,1,09-20 08:37:00,09-20 08:37:00,126.56719,43.81217,09-20 09:36:00,09-20 09:36:00,126.55846,43.79956,0920"
"2670962,53,Jilin,4474,126.55756,43.80076,17123,1,09-06 09:04:00,09-06 09:04:00,126.56702,43.81201,09-06 12:26:00,09-06 12:26:00,126.55712,43.80075,0906"
"1737805,53,Jilin,1103,126.56746,43.80993,17447,1,08-10 15:11:00,08-10 15:11:00,126.56699,43.81218,08-10 15:38:00,08-10 15:38:00,126.56833,43.80999,0810"
"984243,53,Jilin,75,126.57435,43.82263,18033,1,08-10 08:43:00,08-10 08:43:00,126.56686,43.81208,08-10 10:16:00,08-10 10:16:00,126.57378,43.82285,0810"
"1905093,53,Jilin,75,126.5753,43.82166,18033,1,07-31 08:41:00,07-31 08:41:00,126.56698,43.81207,07-31 11:21:00,07-31 11:21:00,126.57553,43.82191,0731"
"36483,53,Jilin,75,126.57618,43.82152,18033,1,05-30 13:31:00,05-30 13:31:00,126.56671,43.81212,05-30 16:40:00,05-30 16:40:00,126.57665,43.82174,0530"
"4054119,53,Jilin,2615,126.55884,43.80793,18131,1,06-13 09:21:00,06-13 09:21:00,126.56691,43.81203,06-13 18:19:00,06-13 18:19:00,126.55856,43.80795,0613"
"447565,53,Jilin,4474,126.55875,43.80804,18131,1,06-17 09:58:00,06-17 09:58:00,126.56524,43.81239,06-17 10:51:00,06-17 10:51:00,126.55807,43.80764,0617"
"2172744,53,Jilin,75,126.57071,43.82988,18228,1,09-22 09:06:00,09-22 09:06:00,126.56695,43.81208,09-22 12:26:00,09-22 12:26:00,126.57122,43.82989,0922"
"3079531,53,Jilin,487,126.57488,43.78477,18651,14,07-29 08:32:00,07-29 08:32:00,126.56699,43.81216,07-29 10:28:00,07-29 10:28:00,126.57574,43.78311,0729"
"3192088,53,Jilin,487,126.52928,43.80507,18820,14,08-12 09:26:00,08-12 09:26:00,126.56694,43.81203,08-12 12:53:00,08-12 12:53:00,126.52698,43.8066,0812"
"1897661,53,Jilin,487,126.5293,43.80498,18820,14,08-17 08:29:00,08-17 08:29:00,126.5669,43.81217,08-17 11:39:00,08-17 11:39:00,126.5299,43.80499,0817"
"2678612,53,Jilin,487,126.52974,43.80534,18820,14,07-08 08:33:00,07-08 08:33:00,126.56687,43.81211,07-08 11:42:00,07-08 11:42:00,126.53009,43.80325,0708"
"1030050,53,Jilin,487,126.53036,43.80462,18820,14,07-10 08:16:00,07-10 08:16:00,126.56701,43.81213,07-10 11:29:00,07-10 11:29:00,126.5306,43.8048,0710"
"3066960,53,Jilin,487,126.53468,43.80836,19706,1,08-25 08:45:00,08-25 08:45:00,126.5669,43.81209,08-25 12:35:00,08-25 12:35:00,126.53484,43.80851,0825"
"1416275,53,Jilin,487,126.53555,43.8083,19706,1,08-30 08:38:00,08-30 08:38:00,126.56681,43.81214,08-30 11:50:00,08-30 11:50:00,126.53608,43.80766,0830"
"4196964,53,Jilin,487,126.53568,43.80801,19706,1,08-12 09:54:00,08-12 09:54:00,126.56691,43.81204,08-12 10:45:00,08-12 10:45:00,126.53507,43.80824,0812"
"3286414,53,Jilin,1103,126.56173,43.81285,19730,4,08-14 13:40:00,08-14 13:40:00,126.56694,43.81204,08-14 13:46:00,08-14 13:46:00,126.56839,43.80975,0814"
"866670,53,Jilin,487,126.55406,43.79053,19996,0,09-21 09:19:00,09-21 09:19:00,126.56697,43.81208,09-21 20:22:00,09-21 20:22:00,126.52383,43.79775,0921"
"867532,53,Jilin,75,126.54546,43.82255,20617,14,08-31 08:47:00,08-31 08:47:00,126.56681,43.81207,08-31 16:10:00,08-31 16:10:00,126.54543,43.82274,0831"
"3736946,53,Jilin,75,126.55094,43.83037,20663,1,08-14 08:21:00,08-14 08:21:00,126.56699,43.81216,08-14 14:23:00,08-14 14:23:00,126.55388,43.83051,0814"
"1427871,53,Jilin,75,126.55088,43.8304,20663,1,08-24 08:37:00,08-24 08:37:00,126.56683,43.81211,08-24 15:32:00,08-24 15:32:00,126.55124,43.83062,0824"
"2182982,53,Jilin,75,126.55056,43.82886,20670,1,07-24 08:09:00,07-24 08:09:00,126.56686,43.81204,07-24 13:39:00,07-24 13:39:00,126.55131,43.83124,0724"
"2398266,53,Jilin,75,126.56374,43.82552,20674,14,06-12 08:50:00,06-12 08:50:00,126.56671,43.81212,06-12 10:16:00,06-12 10:16:00,126.56571,43.82618,0612"
"763125,53,Jilin,75,126.56635,43.82688,20674,14,09-23 09:01:00,09-23 09:01:00,126.56698,43.8121,09-23 12:22:00,09-23 12:22:00,126.56493,43.82709,0923"
"1165537,53,Jilin,4474,126.55879,43.81645,20767,1,08-16 15:10:00,08-16 15:10:00,126.55745,43.81718,08-16 15:13:00,08-16 15:13:00,126.55694,43.8171,0816"
"4337766,53,Jilin,4474,126.55933,43.81722,20767,1,09-23 13:32:00,09-23 13:32:00,126.56682,43.81211,09-23 14:16:00,09-23 14:16:00,126.55966,43.81761,0923"
"3431112,53,Jilin,1177,126.56653,43.79832,21019,1,06-18 13:29:00,06-18 13:29:00,126.56539,43.81218,06-18 15:14:00,06-18 15:14:00,126.56664,43.79822,0618"
"3678977,53,Jilin,487,126.5517,43.78836,21434,14,09-19 08:53:00,09-19 08:53:00,126.56689,43.81208,09-19 10:16:00,09-19 10:16:00,126.55225,43.78774,0919"
"3452795,53,Jilin,487,126.55172,43.78856,21434,14,07-26 08:42:00,07-26 08:42:00,126.56697,43.81207,07-26 09:52:00,07-26 09:52:00,126.55183,43.7883,0726"
"4269110,53,Jilin,487,126.56002,43.78787,21434,14,08-28 08:34:00,08-28 08:34:00,126.56686,43.81227,08-28 09:49:00,08-28 09:49:00,126.56013,43.78793,0828"
"2380123,53,Jilin,487,126.55934,43.78843,21434,14,08-14 08:20:00,08-14 08:20:00,126.56687,43.8121,08-14 10:33:00,08-14 10:33:00,126.55915,43.78861,0814"
"1235756,53,Jilin,487,126.55232,43.78783,21434,14,08-19 09:29:00,08-19 09:29:00,126.56688,43.81211,08-19 10:55:00,08-19 10:55:00,126.55216,43.78762,0819"
"2716927,53,Jilin,487,126.55109,43.78755,21434,14,07-26 08:42:00,07-26 08:42:00,126.56692,43.81216,07-26 09:44:00,07-26 09:44:00,126.55139,43.78818,0726"
"896851,53,Jilin,487,126.55924,43.78835,21434,14,05-17 08:45:00,05-17 08:45:00,126.56682,43.81225,05-17 12:21:00,05-17 12:21:00,126.56097,43.78982,0517"
"2431554,53,Jilin,487,126.55139,43.78683,21434,14,05-29 09:19:00,05-29 09:19:00,126.56681,43.81214,05-29 11:16:00,05-29 11:16:00,126.55098,43.78863,0529"
"1804008,53,Jilin,487,126.57851,43.77962,21930,1,06-18 09:49:00,06-18 09:49:00,126.56519,43.81233,06-18 13:43:00,06-18 13:43:00,126.57845,43.77983,0618"
"3177980,53,Jilin,75,126.54791,43.82603,21986,14,06-28 08:42:00,06-28 08:42:00,126.56529,43.81234,06-28 12:45:00,06-28 12:45:00,126.54505,43.82386,0628"
"3665821,53,Jilin,487,126.52623,43.79967,23553,14,07-14 09:43:00,07-14 09:43:00,126.56683,43.81208,07-14 15:52:00,07-14 15:52:00,126.52649,43.79971,0714"
"514922,53,Jilin,487,126.52771,43.79982,23553,14,08-31 08:49:00,08-31 08:49:00,126.56682,43.81213,08-31 13:40:00,08-31 13:40:00,126.52766,43.79962,0831"
"210837,53,Jilin,4474,126.54871,43.81755,23760,1,08-16 08:55:00,08-16 08:55:00,126.56691,43.81207,08-16 12:26:00,08-16 12:26:00,126.54913,43.81718,0816"
"3167402,53,Jilin,4474,126.5478,43.81745,23760,1,09-27 08:43:00,09-27 08:43:00,126.56707,43.81212,09-27 11:34:00,09-27 11:34:00,126.54828,43.81768,0927"
"3643214,53,Jilin,75,126.57229,43.82331,23982,14,08-04 16:02:00,08-04 16:02:00,126.56694,43.81211,08-04 16:44:00,08-04 16:44:00,126.57325,43.82358,0804"
"2233926,53,Jilin,75,126.57266,43.82346,23982,14,10-01 08:26:00,10-01 08:26:00,126.56697,43.81218,10-01 10:07:00,10-01 10:07:00,126.57283,43.82367,1001"
"3939927,53,Jilin,75,126.5723,43.82335,23982,14,08-17 08:42:00,08-17 08:42:00,126.56677,43.81217,08-17 10:22:00,08-17 10:22:00,126.5714,43.82384,0817"
"891406,53,Jilin,487,126.53605,43.80677,24212,1,08-10 14:18:00,08-10 14:18:00,126.56692,43.81211,08-10 17:41:00,08-10 17:41:00,126.53651,43.80624,0810"
"2030713,53,Jilin,487,126.57609,43.78328,24423,14,08-15 09:00:00,08-15 09:00:00,126.56692,43.81215,08-15 10:49:00,08-15 10:49:00,126.57583,43.78324,0815"
"1802579,53,Jilin,487,126.59603,43.7797,24423,14,07-29 08:32:00,07-29 08:32:00,126.5669,43.81217,07-29 11:00:00,07-29 11:00:00,126.59558,43.77987,0729"
"2636528,53,Jilin,75,126.56237,43.82648,25057,1,06-28 08:42:00,06-28 08:42:00,126.56529,43.81235,06-28 11:59:00,06-28 11:59:00,126.56345,43.82631,0628"
"4323193,53,Jilin,75,126.56233,43.8263,25057,1,06-04 09:36:00,06-04 09:36:00,126.56695,43.8122,06-04 11:30:00,06-04 11:30:00,126.56178,43.82636,0604"
"3735049,53,Jilin,75,126.57439,43.82021,25075,14,08-10 18:31:00,08-10 18:31:00,126.56695,43.8121,08-10 18:50:00,08-10 18:50:00,126.57501,43.82026,0810"
"3616967,53,Jilin,75,126.57742,43.82014,25075,14,06-12 13:59:00,06-12 13:59:00,126.56681,43.81208,06-12 15:16:00,06-12 15:16:00,126.57751,43.82019,0612"
"513580,53,Jilin,75,126.57899,43.82002,25075,14,09-12 10:06:00,09-12 10:06:00,126.56672,43.81211,09-12 12:46:00,09-12 12:46:00,126.579,43.81997,0912"
"641293,53,Jilin,75,126.57881,43.8233,25075,14,06-04 14:21:00,06-04 14:21:00,126.567,43.81216,06-04 18:03:00,06-04 18:03:00,126.57935,43.82298,0604"
"4288683,53,Jilin,75,126.56716,43.82076,25401,1,09-02 08:50:00,09-02 08:50:00,126.56696,43.81215,09-02 09:54:00,09-02 09:54:00,126.56752,43.82105,0902"
"3567895,53,Jilin,75,126.54821,43.82555,25723,14,08-24 08:37:00,08-24 08:37:00,126.56689,43.8121,08-24 15:49:00,08-24 15:49:00,126.54843,43.82499,0824"
"1806764,53,Jilin,75,126.56618,43.81484,25948,1,09-03 08:03:00,09-03 08:03:00,126.56691,43.81213,09-03 08:24:00,09-03 08:24:00,126.56638,43.81503,0903"
"923437,53,Jilin,1177,126.58342,43.80571,25964,1,06-04 09:43:00,06-04 09:43:00,126.56678,43.81224,06-04 10:34:00,06-04 10:34:00,126.58322,43.80613,0604"
"1918855,53,Jilin,75,126.57584,43.82561,26541,1,07-31 08:41:00,07-31 08:41:00,126.56696,43.81206,07-31 10:58:00,07-31 10:58:00,126.57626,43.82448,0731"
"3228550,53,Jilin,75,126.57543,43.82546,26541,1,07-03 08:22:00,07-03 08:22:00,126.56688,43.81211,07-03 10:46:00,07-03 10:46:00,126.5763,43.82472,0703"
"4256564,53,Jilin,75,126.57573,43.8247,26541,1,08-07 09:30:00,08-07 09:30:00,126.56705,43.81216,08-07 12:00:00,08-07 12:00:00,126.57565,43.82493,0807"
"350008,53,Jilin,4474,126.54356,43.81416,26658,1,08-21 08:30:00,08-21 08:30:00,126.56691,43.81208,08-21 13:24:00,08-21 13:24:00,126.54359,43.81427,0821"
"1433362,53,Jilin,4474,126.54453,43.81481,26658,1,08-02 08:37:00,08-02 08:37:00,126.56691,43.81202,08-02 10:36:00,08-02 10:36:00,126.54414,43.81451,0802"
"4384626,53,Jilin,4474,126.54363,43.81381,26658,1,06-16 09:23:00,06-16 09:23:00,126.56683,43.81208,06-16 12:26:00,06-16 12:26:00,126.54348,43.81388,0616"
"873669,53,Jilin,4474,126.54401,43.81472,26658,1,08-08 10:10:00,08-08 10:10:00,126.56707,43.8121,08-08 13:35:00,08-08 13:35:00,126.54286,43.81401,0808"
"3349789,53,Jilin,75,126.57443,43.81953,26703,1,08-30 08:47:00,08-30 08:47:00,126.56697,43.81204,08-30 10:11:00,08-30 10:11:00,126.57454,43.81975,0830"
